labels	salinity_surface_whole_yr_max	salinity_surface_whole_yr_mean	salinity_surface_whole_yr_min	salinity_water_column_whole_yr_max	salinity_water_column_whole_yr_mean	salinity_water_column_whole_yr_min	salinity_surface_repro_max	salinity_surface_repro_mean	salinity_surface_repro_min	salinity_water_column_repro_max	salinity_water_column_repro_mean	salinity_water_column_repro_min	sst_whole_yr_max	sst_whole_yr_mean	sst_whole_yr_min	sst_repro_max	sst_repro_mean	sst_repro_min	chlo_surface_max	chlo_surface_mean	chlo_surface_min	chlo_benthic_max	chlo_benthic_mean	chlo_benthic_min	LAT	LON
dip_bal_001	38.3451728820801	37.5447749653082	36.8038101196289	38.3362159729004	37.5503281807077	36.6860542297363	38.2288589477539	37.6125582333269	36.8624496459961	38.2462348937988	37.6107419770339	36.8484916687012	28.7893714904785	19.2011120428984	12.8589401245117	24.1961460113525	17.2333946145814	13.2208662033081	0.230738	0.06789	0.02996	0.362945	0.09581	0.027325	39.91635	4.28736667
dip_bal_002	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.9008666667	0.68685
dip_bal_003	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8991333333	0.68796667
dip_bal_004	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8937166667	0.68678333
dip_bal_005	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8937166667	0.68678333
dip_bal_006	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8937166667	0.68678333
dip_bal_007	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8937166667	0.68678333
dip_bal_009	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8937166667	0.68678333
dip_bal_010	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8894333333	0.66713333
dip_bal_011	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8894333333	0.66713333
dip_bal_012	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8894333333	0.66713333
dip_bal_013	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.89425	0.68348333
dip_bal_014	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.89425	0.68348333
dip_bal_015	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.89425	0.68348333
dip_bal_016	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.89425	0.68348333
dip_bal_017	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.89425	0.68348333
dip_bal_018	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8935833333	0.6867
dip_bal_019	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8935833333	0.6867
dip_bal_020	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8935833333	0.6867
dip_bal_021	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8935833333	0.6867
dip_bal_022	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8935833333	0.6867
dip_bal_023	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8935833333	0.6867
dip_bal_024	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8935833333	0.6867
dip_bal_025	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8935833333	0.6867
dip_bal_026	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.87595	0.66985
dip_bal_027	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.87595	0.66985
dip_bal_028	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.87595	0.66985
dip_bal_029	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.87595	0.66985
dip_bal_030	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.87595	0.66985
dip_bal_031	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6971750544406	36.6097946166992	38.3322525024414	37.6822313440257	36.7602424621582	38.3337326049805	37.6821662201279	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	24.7193984985352	17.3223727407127	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.87595	0.66985
dip_bal_037	38.2532386779785	37.3925949951698	36.7035446166992	38.2424430847168	37.407902938196	36.4997596740723	38.1631202697754	37.4727510583812	36.8951835632324	38.1631202697754	37.4723206004877	36.8824348449707	29.3531665802002	19.5566901667365	13.2141675949097	24.7742176055908	17.7668516389255	13.2791185379028	0.157443	0.05773	0.028829	0.311723	0.073168	0.026776	39.5466333333	2.60756667
dip_bal_045	38.4075469970703	37.5293368197036	36.8279685974121	38.4044151306152	37.5267470896929	36.8266334533691	38.3408012390137	37.5957065779587	36.8279685974121	38.3408012390137	37.5932260052911	36.8266525268555	29.1949367523193	19.2841531408244	12.6574373245239	24.3148860931396	17.6321613953031	13.2550849914551	0.122104	0.056443	0.029235	0.186569	0.061491	0.027987	39.7965333333	3.20068333
dip_bal_048	38.3628082275391	37.5015852697964	36.8205413818359	38.3595657348633	37.5072322563193	36.6665382385254	38.3207855224609	37.5744329320973	36.8205413818359	38.3209075927734	37.5719231243791	36.8196029663086	29.0058917999268	19.3176763030304	12.9857511520386	24.2301235198975	17.5123319297001	13.3479747772217	0.121124	0.056692	0.029416	0.204934	0.063074	0.028035	39.8516333333	3.24978333
dip_bal_053	38.266918182373	37.3835968916444	36.7001838684082	38.265682220459	37.383978018424	36.5594902038574	38.266918182373	37.465373696952	36.811637878418	38.266918182373	37.46151347544	36.7971458435059	29.2963485717773	19.4748515096204	13.1158113479614	24.6595439910889	17.6732690416533	13.4024362564087	0.144072	0.059496	0.028651	0.276091	0.071048	0.027084	39.7846333333	2.66493333
dip_bal_054	38.1251029968262	37.4220018606076	36.8745269775391	38.1224250793457	37.4206605085468	36.8743629455566	38.1179962158203	37.4735383658574	36.9201240539551	38.1179962158203	37.4723743131791	36.9192199707031	29.4346542358398	19.4889823869727	12.5561218261719	24.7738666534424	17.7829265594482	13.2032909393311	0.119465	0.053919	0.028989	0.305376	0.081535	0.028114	39.5400166667	3.34476667
dip_bal_056	38.4075469970703	37.5293368197036	36.8279685974121	38.4044151306152	37.5267470896929	36.8266334533691	38.3408012390137	37.5957065779587	36.8279685974121	38.3408012390137	37.5932260052911	36.8266525268555	29.1949367523193	19.2841531408244	12.6574373245239	24.3148860931396	17.6321613953031	13.2550849914551	0.122104	0.056443	0.029235	0.186569	0.061491	0.027987	39.7673333333	3.20228333
dip_bal_060	38.1605911254883	37.4270314402964	36.8785400390625	38.1454238891602	37.4256254941568	36.8769874572754	38.1095542907715	37.4810943274662	36.9072418212891	38.1095542907715	37.4798319586392	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	24.6946277618408	17.776237487793	13.2094297409058	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.64285	3.44981667
dip_bal_061	38.3876075744629	37.5168507565027	36.8008880615234	38.3838539123535	37.5161389518972	36.6759338378906	38.3352241516113	37.5859801193763	36.8173675537109	38.3352241516113	37.5843019047003	36.814208984375	28.8882389068604	19.2714994337367	12.8038272857666	24.1314888000488	17.4759915779377	13.2342309951782	0.124079	0.05656	0.029244	0.190426	0.061018	0.027937	39.8047166667	3.31376667
dip_bal_062	38.3876075744629	37.5168507565027	36.8008880615234	38.3838539123535	37.5161389518972	36.6759338378906	38.3352241516113	37.5859801193763	36.8173675537109	38.3352241516113	37.5843019047003	36.814208984375	28.8882389068604	19.2714994337367	12.8038272857666	24.1314888000488	17.4759915779377	13.2342309951782	0.129442	0.056107	0.029303	0.230364	0.064083	0.027841	39.8198833333	3.33553333
dip_bal_063	38.266918182373	37.3835968916444	36.7001838684082	38.265682220459	37.383978018424	36.5594902038574	38.266918182373	37.465373696952	36.811637878418	38.266918182373	37.46151347544	36.7971458435059	29.2963485717773	19.4748515096204	13.1158113479614	24.6595439910889	17.6732690416533	13.4024362564087	0.141646	0.059572	0.028499	0.271686	0.071197	0.027121	39.8117166667	2.70521667
dip_bal_065	38.3656349182129	37.5038724000427	36.8252449035645	38.3623886108398	37.5010200295868	36.8251419067383	38.3282470703125	37.5772691923996	36.8259162902832	38.3282470703125	37.5745216786176	36.8256416320801	29.1369075775146	19.3111038399839	12.9307994842529	24.3047771453857	17.5867440947171	13.3466367721558	0.121124	0.056692	0.029416	0.204934	0.063074	0.028035	39.8460833333	3.21636667
dip_bal_067	38.2637825012207	37.4045583242658	36.7029991149902	38.2485733032227	37.4025363154795	36.6410179138184	38.1609573364258	37.4866024214646	36.9034690856934	38.1609573364258	37.4851888568922	36.8902015686035	29.3708915710449	19.5506069906827	13.1431665420532	24.7940292358398	17.7902253660662	13.2391986846924	0.155565	0.057688	0.028702	0.207151	0.058314	0.027847	39.5171666667	2.70458333
dip_bal_071	38.3656349182129	37.5038724000427	36.8252449035645	38.3623886108398	37.5010200295868	36.8251419067383	38.3282470703125	37.5772691923996	36.8259162902832	38.3282470703125	37.5745216786176	36.8256416320801	29.1369075775146	19.3111038399839	12.9307994842529	24.3047771453857	17.5867440947171	13.3466367721558	0.121124	0.056692	0.029416	0.204934	0.063074	0.028035	39.8804166667	3.17303333
dip_bal_072	38.1422538757324	37.4119596590941	36.8570137023926	38.1314888000488	37.4099300099515	36.8551635742188	38.1013870239258	37.4691405131899	36.8962173461914	38.1013870239258	37.4677523251238	36.8953819274902	29.2535762786865	19.4859756519055	12.8210802078247	24.5858783721924	17.6931945455485	13.2494115829468	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.644	3.4708
dip_bal_073	38.1422538757324	37.4119596590941	36.8570137023926	38.1314888000488	37.4099300099515	36.8551635742188	38.1013870239258	37.4691405131899	36.8962173461914	38.1013870239258	37.4677523251238	36.8953819274902	29.2535762786865	19.4859756519055	12.8210802078247	24.5858783721924	17.6931945455485	13.2494115829468	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.6521833333	3.47445
dip_bal_074	38.1422538757324	37.4119596590941	36.8570137023926	38.1314888000488	37.4099300099515	36.8551635742188	38.1013870239258	37.4691405131899	36.8962173461914	38.1013870239258	37.4677523251238	36.8953819274902	29.2535762786865	19.4859756519055	12.8210802078247	24.5858783721924	17.6931945455485	13.2494115829468	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.6556166667	3.4722
dip_bal_077	38.1422538757324	37.4119596590941	36.8570137023926	38.1314888000488	37.4099300099515	36.8551635742188	38.1013870239258	37.4691405131899	36.8962173461914	38.1013870239258	37.4677523251238	36.8953819274902	29.2535762786865	19.4859756519055	12.8210802078247	24.5858783721924	17.6931945455485	13.2494115829468	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.6602333333	3.47308333
dip_bal_078	38.1422538757324	37.4119596590941	36.8570137023926	38.1314888000488	37.4099300099515	36.8551635742188	38.1013870239258	37.4691405131899	36.8962173461914	38.1013870239258	37.4677523251238	36.8953819274902	29.2535762786865	19.4859756519055	12.8210802078247	24.5858783721924	17.6931945455485	13.2494115829468	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.6726833333	3.48366667
dip_bal_079	38.1422538757324	37.4119596590941	36.8570137023926	38.1314888000488	37.4099300099515	36.8551635742188	38.1013870239258	37.4691405131899	36.8962173461914	38.1013870239258	37.4677523251238	36.8953819274902	29.2535762786865	19.4859756519055	12.8210802078247	24.5858783721924	17.6931945455485	13.2494115829468	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.6795	3.49015
dip_bal_080	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4099798586177	36.6232643127441	38.1342735290527	37.4790170603785	36.8585586547852	38.1342735290527	37.4781416531267	36.8564682006836	28.928674697876	19.4404400244526	13.011137008667	24.3448104858398	17.5230126298707	13.2312250137329	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.7010833333	3.48975
dip_bal_081	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4099798586177	36.6232643127441	38.1342735290527	37.4790170603785	36.8585586547852	38.1342735290527	37.4781416531267	36.8564682006836	28.928674697876	19.4404400244526	13.011137008667	24.3448104858398	17.5230126298707	13.2312250137329	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.69935	3.48303333
dip_bal_082	38.3316459655762	37.5458811288592	36.7932167053223	38.3256378173828	37.5669479753779	36.6796112060547	38.2435646057129	37.6142205205457	36.8807029724121	38.2493858337402	37.612426396074	36.8697853088379	28.7619647979736	19.1787346944042	12.8787631988525	24.1310653686523	17.1996085972622	13.2328386306763	0.249665	0.069964	0.029896	0.301297	0.075344	0.028132	39.9983333333	4.22935
dip_bal_083	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.131001	0.056215	0.02927	0.377124	0.105876	0.030726	39.7731333333	3.42073333
dip_bal_084	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.129442	0.056107	0.029303	0.230364	0.064083	0.027841	39.7756166667	3.41446667
dip_bal_085	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.129442	0.056107	0.029303	0.230364	0.064083	0.027841	39.7756166667	3.41446667
dip_bal_086	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.129442	0.056107	0.029303	0.230364	0.064083	0.027841	39.7756166667	3.41446667
dip_bal_087	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.131001	0.056215	0.02927	0.377124	0.105876	0.030726	39.7636333333	3.4293
dip_bal_089	38.3201293945312	37.4745828803928	36.8063163757324	38.3198699951172	37.4708501516174	36.8062324523926	38.3201293945312	37.5573264483748	36.8446083068848	38.3201293945312	37.5539141687854	36.8438301086426	29.0635013580322	19.3223179537674	13.0586013793945	24.2933712005615	17.5367217639397	13.3666725158691	0.133778	0.059049	0.029001	0.4043	0.11611	0.030937	39.95995	3.21431667
dip_bal_091	38.3005218505859	37.4469542667784	36.7190704345703	38.3169441223145	37.4861852854148	36.6473770141602	38.3005218505859	37.5342520352068	36.8119239807129	38.3005218505859	37.5315357734417	36.8106346130371	29.1571483612061	19.3506102205693	13.1514663696289	24.3459701538086	17.5053087842875	13.3850536346436	0.135195	0.059937	0.028582	0.304376	0.175774	0.083229	39.9335166667	3.05985
dip_bal_094	38.3656349182129	37.5038724000427	36.8252449035645	38.3623886108398	37.5010200295868	36.8251419067383	38.3282470703125	37.5772691923996	36.8259162902832	38.3282470703125	37.5745216786176	36.8256416320801	29.1369075775146	19.3111038399839	12.9307994842529	24.3047771453857	17.5867440947171	13.3466367721558	0.121124	0.056692	0.029416	0.204934	0.063074	0.028035	39.8930333333	3.19026667
dip_bal_095	38.2876129150391	37.4284568983933	36.748893737793	38.2855529785156	37.4398253868366	36.6200790405273	38.2064056396484	37.5056685743661	36.8454513549805	38.2086715698242	37.5054810732261	36.8454513549805	28.8677082061768	19.3885823830791	12.9696578979492	24.2730503082275	17.4640235407599	13.2093172073364	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.7281333333	3.46551667
dip_bal_096	38.2876129150391	37.4284568983933	36.748893737793	38.2855529785156	37.4398253868366	36.6200790405273	38.2064056396484	37.5056685743661	36.8454513549805	38.2086715698242	37.5054810732261	36.8454513549805	28.8677082061768	19.3885823830791	12.9696578979492	24.2730503082275	17.4640235407599	13.2093172073364	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.7212833333	3.47215
dip_bal_097	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4099798586177	36.6232643127441	38.1342735290527	37.4790170603785	36.8585586547852	38.1342735290527	37.4781416531267	36.8564682006836	28.928674697876	19.4404400244526	13.011137008667	24.3448104858398	17.5230126298707	13.2312250137329	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.7108	3.47511667
dip_bal_098	38.1757125854492	37.4099067052205	36.7555809020996	38.2443885803223	37.4099798586177	36.6232643127441	38.1342735290527	37.4790170603785	36.8585586547852	38.1342735290527	37.4781416531267	36.8564682006836	28.928674697876	19.4404400244526	13.011137008667	24.3448104858398	17.5230126298707	13.2312250137329	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.7108	3.47511667
dip_bal_099	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.74675	3.4581
dip_bal_100	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.74675	3.4581
dip_bal_101	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.7453333333	3.45573333
dip_bal_102	38.3752784729004	37.5052405280628	36.7654190063477	38.3712959289551	37.5134083320355	36.6517524719238	38.3328018188477	37.5784799312723	36.8172874450684	38.3328018188477	37.5778629697602	36.8146362304688	28.8027687072754	19.2655842852318	12.8487672805786	24.0950756072998	17.4267384101605	13.2035360336304	0.129442	0.056107	0.029303	0.230364	0.064083	0.027841	39.7639	3.40526667
dip_bal_103	38.3752784729004	37.5052405280628	36.7654190063477	38.3712959289551	37.5134083320355	36.6517524719238	38.3328018188477	37.5784799312723	36.8172874450684	38.3328018188477	37.5778629697602	36.8146362304688	28.8027687072754	19.2655842852318	12.8487672805786	24.0950756072998	17.4267384101605	13.2035360336304	0.129442	0.056107	0.029303	0.230364	0.064083	0.027841	39.7639	3.40526667
dip_bal_105	38.3201293945312	37.4745828803928	36.8063163757324	38.3198699951172	37.4708501516174	36.8062324523926	38.3201293945312	37.5573264483748	36.8446083068848	38.3201293945312	37.5539141687854	36.8438301086426	29.0635013580322	19.3223179537674	13.0586013793945	24.2933712005615	17.5367217639397	13.3666725158691	0.133778	0.059049	0.029001	0.4043	0.11611	0.030937	39.9372	3.1881
dip_bal_107	38.360710144043	37.4884158057728	36.7519378662109	38.3565940856934	37.5027948169677	36.6377182006836	38.3274002075195	37.5670901331408	36.8223190307617	38.3274002075195	37.5674996211611	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	24.0987815856934	17.404308647945	13.1692495346069	0.131001	0.056215	0.02927	0.377124	0.105876	0.030726	39.7847	3.4359
